Run,Detector,Yield,Yield err,Area,Area err,Fit Status
run0399,det_h1-2,0.000329917,0.000146195,201.425,89.2565,0
run0399,det_h1-3,0.000798916,0.00100599,487.764,614.187,1
run0399,det_h1-4,0.000648413,0.000203439,395.877,124.206,1
run0400,det_h0-0,0.000650866,0.000267701,406.739,167.291,0
run0400,det_h0-1,0.000245256,0.000204247,153.265,127.638,1
run0400,det_h0-2,0.000662036,0.000385144,413.719,240.684,0
run0400,det_h0-3,0.000964088,0.000739183,602.477,461.929,1
run0400,det_h0-4,0.000586259,0.000198963,366.364,124.336,0
run0400,det_h0-5,0.000517558,0.000405138,323.432,253.178,0
run0400,det_h0-6,0.000444071,0.000147005,277.508,91.8661,0
run0400,det_h0-7,0.000841029,0.00045046,525.575,281.501,0
run0400,det_h1-0,0.000348212,0.000198565,217.604,124.087,1
run0400,det_h1-1,0.000455071,0.000181729,284.382,113.566,1
run0400,det_h1-2,0.000120524,7.2967e-05,75.3177,45.5984,1
run0400,det_h1-3,0.000113548,0.000126867,70.9586,79.2813,1
run0400,det_h1-4,0.000571378,0.000166435,357.065,104.008,0
run0401,det_h0-0,0.000789995,0.00028609,422.566,153.029,0
run0401,det_h0-1,0.00101834,0.000964928,544.706,516.137,0
run0401,det_h0-2,0.000211999,8.35818e-05,113.398,44.7077,0
run0401,det_h0-3,0.00188769,0.00167888,1009.72,898.028,1
run0401,det_h0-4,0.00233877,0.00116585,1251,623.611,0
run0401,det_h0-5,0.000580508,0.000290811,310.512,155.554,1
run0401,det_h0-6,0.00068273,0.000537479,365.19,287.496,1
run0401,det_h0-7,0.000390734,0.000161351,209.002,86.3062,1
run0401,det_h1-0,0.000435711,0.000189074,233.061,101.135,1
run0401,det_h1-1,0.000148749,8.55727e-05,79.5652,45.7726,0
run0401,det_h1-2,0.000226876,0.000200319,121.355,107.15,0
run0401,det_h1-3,6.37808e-05,7.28279e-05,34.1162,38.9554,1
run0401,det_h1-4,0.000178291,1.91327e-05,95.3674,10.234,1
run0402,det_h0-0,0.000855477,0.000697623,565.876,461.46,1
run0402,det_h0-1,0.000660267,0.000711832,436.75,470.858,1
run0402,det_h0-2,0.000475035,0.000230528,314.224,152.489,0
run0402,det_h0-3,0.0021561,0.000833325,1426.2,551.223,1
run0402,det_h0-4,0.000859193,0.000656345,568.334,434.155,1
run0402,det_h0-5,0.000267367,0.000230084,176.856,152.195,1
run0402,det_h0-6,0.000549175,0.000303285,363.265,200.615,1
run0402,det_h0-7,0.00190127,0.000641111,1257.64,424.078,1
run0402,det_h1-0,0.000878624,0.000438642,581.187,290.15,1
run0402,det_h1-1,0.00049043,0.000237245,324.407,156.931,1
run0402,det_h1-2,0.000144701,0.0005524,95.7161,365.398,0
run0402,det_h1-3,0.00221878,0.000269597,1467.66,178.332,0
run0402,det_h1-4,0.00654944,0.00443377,4332.29,2932.82,0
run0403,det_h0-0,0.00341813,0.00117341,1656.86,568.787,0
run0403,det_h0-1,0.000397926,0.000245317,192.886,118.912,1
run0403,det_h0-2,0.000913763,0.000508257,442.928,246.367,0
run0403,det_h0-3,0.00213811,0.000609211,1036.41,295.302,0
run0403,det_h0-4,0.000196744,1.90123e-05,95.3674,9.21581,1
run0403,det_h0-5,0.000617785,0.000390485,299.458,189.28,1
run0403,det_h0-6,0.00112535,0.000440661,545.488,213.601,0
run0403,det_h0-7,0.000420877,0.000211065,204.011,102.309,0
run0403,det_h1-0,0.000839721,0.000560788,407.037,271.83,1
run0403,det_h1-1,0.000420165,0.000510225,203.666,247.321,1
run0403,det_h1-2,0.000209622,0.000241953,101.61,117.282,1
run0403,det_h1-3,0.000482401,0.000306639,233.834,148.637,1
run0403,det_h1-4,0.000468176,0.000308951,226.939,149.757,0
run0404,det_h0-0,0.000862447,0.00028212,432.674,141.535,1
run0404,det_h0-1,0.000444761,0.0002978,223.128,149.401,1
run0404,det_h0-2,0.000446023,0.000306479,223.762,153.755,1
run0404,det_h0-3,0.000365483,0.00019603,183.356,98.345,1
run0404,det_h0-4,9.99589e-05,9.30198e-05,50.1476,46.6663,0
run0404,det_h0-5,0.000388002,0.000493494,194.654,247.577,0
run0404,det_h0-6,0.00054544,0.000252843,273.637,126.847,0
run0404,det_h0-7,0.000474823,0.000938966,238.21,471.062,0
run0404,det_h1-0,5.68721e-05,8.04428e-05,28.5317,40.3567,0
run0404,det_h1-1,0.0149053,0.00955142,7477.74,4791.77,0
run0404,det_h1-2,2.09597,157.655,1.05151e+06,7.90925e+07,1
run0404,det_h1-3,0.00013498,9.35406e-05,67.7171,46.9276,0
run0404,det_h1-4,0.000451538,0.000322874,226.529,161.98,0
run0405,det_h0-0,0.000771069,0.000533879,495.046,342.764,1
run0405,det_h0-1,0.000279611,0.000197494,179.518,126.796,1
run0405,det_h0-2,0.000337898,0.000521149,216.939,334.591,1
run0405,det_h0-3,0.000148541,7.74913e-05,95.3674,49.7514,1
run0405,det_h0-4,0.000509967,0.000238709,327.412,153.257,1
run0405,det_h0-5,0.00100564,0.00107921,645.648,692.883,1
run0405,det_h0-6,0.000148541,2.45909e-05,95.3674,15.788,1
run0405,det_h0-7,0.000329881,0.000268889,211.792,172.634,1
run0405,det_h1-0,0.000185176,0.000199685,118.888,128.203,1
run0405,det_h1-1,0.00299493,0.0022965,1922.83,1474.41,0
run0405,det_h1-2,0.00112251,0.0005007,720.682,321.462,1
run0405,det_h1-3,0.00105691,0.00124424,678.565,798.833,0
run0405,det_h1-4,0.0279674,3.6414e-05,17955.8,23.3787,1
run0406,det_h0-0,0.000335173,0.000218547,207.485,135.289,1
run0406,det_h0-1,0.000511304,0.000482372,316.516,298.607,0
run0406,det_h0-2,0.000248191,0.000209044,153.64,129.406,1
run0406,det_h0-3,0.000511946,0.000287015,316.914,177.673,1
run0406,det_h0-4,0.000740032,0.00126967,458.108,785.972,0
run0406,det_h0-5,0.000267392,0.000125231,165.526,77.5225,1
run0406,det_h0-6,0.000239832,0.000130074,148.465,80.5207,0
run0406,det_h0-7,0.00204713,0.000612418,1267.25,379.11,1
run0406,det_h1-0,0.00238237,0.000424361,1474.78,262.695,1
run0406,det_h1-1,0.000950194,0.000195254,588.206,120.87,0
run0406,det_h1-2,0.000105198,6.08377e-05,65.1218,37.6609,0
run0406,det_h1-3,8.15817e-05,6.39665e-05,50.5022,39.5977,1
run0406,det_h1-4,0.000230391,0.000133229,142.621,82.474,0
run0407,det_h0-0,0.00188307,0.000328138,1412.03,246.056,0
run0407,det_h0-1,0.000175811,6.12665e-05,131.833,45.9409,0
run0407,det_h0-2,0.000127181,1.15373e-05,95.3674,8.65128,1
run0407,det_h0-3,0.000119614,6.44626e-05,89.6929,48.3375,0
run0407,det_h0-4,0.000198196,0.00012205,148.618,91.5197,0
run0407,det_h0-5,0.000201674,8.27609e-05,151.226,62.0585,0
run0407,det_h0-6,4.70518e-05,5.77964e-05,35.2819,43.3388,1
run0407,det_h0-7,0.000458276,0.000255044,343.64,191.245,1
run0407,det_h1-0,0.000195633,0.000238905,146.696,179.144,1
run0407,det_h1-1,0.000831212,0.00108842,623.287,816.157,1
run0407,det_h1-2,0.000118791,0.000138641,89.076,103.961,0
run0407,det_h1-3,0.000402549,0.00037357,301.853,280.123,0
run0407,det_h1-4,0.000272662,0.000193271,204.456,144.925,0
run0408,det_h0-0,0.000359854,0.000351925,286.346,280.037,0
run0408,det_h0-1,0.000475209,0.000351354,378.138,279.582,1
run0408,det_h0-2,0.000196305,0.00012564,156.206,99.9756,0
run0408,det_h0-3,0.000735965,67.3639,585.629,5.36034e+07,1
run0408,det_h0-4,0.000119849,8.8035e-06,95.3674,7.0052,1
run0408,det_h0-5,0.000961898,0.000698956,765.41,556.18,0
run0408,det_h0-6,0.000240088,0.000108893,191.045,86.6496,1
run0408,det_h0-7,0.000119849,7.03509e-06,95.3674,5.59803,1
run0408,det_h1-0,0.000116307,0.000106206,92.5486,84.5113,0
run0408,det_h1-1,0.00129874,0.000557632,1033.44,443.724,0
run0408,det_h1-2,0.000154126,0.000105022,122.643,83.5692,1
run0408,det_h1-3,0.000119849,4.69819e-06,95.3674,3.73849,1
run0408,det_h1-4,0.000119849,8.72603e-06,95.3674,6.94355,1
run0409,det_h0-0,0.000367941,1.06527e-05,477.787,13.8329,1
run0409,det_h0-1,0.000151056,6.96032e-05,196.153,90.3826,0
run0409,det_h0-2,0.000417573,2.55423e-05,542.235,33.1677,1
run0409,det_h0-3,0.000192871,4.59564e-05,250.451,59.6763,1
run0409,det_h0-4,6.83703e-05,4.8358e-05,88.7817,62.7949,0
run0409,det_h0-5,0.000100972,6.89307e-05,131.116,89.5093,1
run0409,det_h0-6,7.3442e-05,4.59401e-06,95.3674,5.96552,1
run0409,det_h0-7,7.3442e-05,9.30439e-06,95.3674,12.0821,1
run0409,det_h1-0,0.000108113,6.36563e-05,140.389,82.6603,0
run0409,det_h1-1,0.000174834,6.28239e-05,227.03,81.5794,0
run0409,det_h1-2,3.66094e-05,4.30624e-05,47.5388,55.9183,0
run0409,det_h1-3,9.12801e-05,5.56329e-05,118.531,72.2415,1
run0409,det_h1-4,0.000405923,0.000266434,527.107,345.976,0
